3332;Слиток метеоритного железа;icons/icon_item_0855.dds.png;Слиток металла
3360;Резиновое колесо;icons/icon_item_0077.dds.png;Каучук
3407;Пустые заплечные носилки;icons/icon_item_0384.dds.png;Редкий материал
3408;Сахар;icons/icon_item_0085.dds.png;Приправа
3409;Соль;icons/icon_item_0085.dds.png;Приправа
3451;Чешуя василиска;icons/quest/icon_item_quest048.dds.png;Реактив
2191;Коготь летучей мыши;icons/icon_item_0186.dds.png;Реактив
2250;Соевое масло;icons/icon_item_0309.dds.png;Пищевое масло
2251;Оливковое масло;icons/icon_item_0309.dds.png;Пищевое масло
3748;Серебряный порошок;icons/icon_item_0085.dds.png;Реактив
3796;Кровь тролля;icons/quest/icon_item_quest038.dds.png;Реактив
3932;Перо совы;icons/quest/icon_item_quest129.dds.png;Реактив
3939;Ртуть;icons/icon_item_0165.dds.png;Реактив
3940;Перо чайки;icons/quest/icon_item_quest129.dds.png;Реактив
4747;Сертификат торговца;icons/icon_item_0857.dds.png;Редкий материал
1383;Ядовитый порошок;icons/icon_item_0089.dds.png;Реактив
688;Клык дракона;icons/icon_item_0189.dds.png;Реактив
7752;Хвост лисы;icons/quest/icon_item_quest097.dds.png;Реактив
7757;Старый лоскут;icons/icon_item_0065.dds.png;Ткань
7760;Клык кабана;icons/icon_item_0189.dds.png;Реактив
7770;Стебель саррацении;icons/quest/icon_item_quest166.dds.png;Реактив
7771;Слюнная железа саррацении;icons/icon_item_0080.dds.png;Реактив
7773;Тонкий лоскут ткани;icons/icon_item_0065.dds.png;Ткань
7774;Сгусток слизи;icons/quest/icon_item_quest038.dds.png;Реактив
7775;Прочная кожаная веревка;icons/icon_item_0049.dds.png;Кожа
7783;Тусклый след Ветра;icons/quest/icon_item_quest103.dds.png;Реактив
7784;Грязный лоскут ткани;icons/icon_item_0065.dds.png;Ткань
7786;Прозрачный след с клеймом Ветра;icons/quest/icon_item_quest103.dds.png;Реактив
7801;Хвост русалки;icons/icon_item_0105.dds.png;Реактив
7802;Чешуя русалки;icons/icon_item_0053.dds.png;Реактив
7804;Плавник русалки;icons/icon_item_0109.dds.png;Реактив
7836;Хвост ящера;icons/icon_item_0180.dds.png;Реактив
7840;Перо шипастой птицы;icons/icon_item_0170.dds.png;Реактив
7896;Перо гарпии;icons/icon_item_0170.dds.png;Реактив
7897;Коготь гарпии;icons/icon_item_0169.dds.png;Реактив
7909;Хвост крокодила;icons/quest/icon_item_quest159.dds.png;Реактив
7910;Зуб крокодила;icons/icon_item_0189.dds.png;Реактив
7922;Бивень;icons/icon_item_0189.dds.png;Реактив
7933;Ядовитая железа морского жука;icons/icon_item_0080.dds.png;Реактив
7940;Клык тролля;icons/icon_item_0169.dds.png;Реактив
7945;Коготь байяма;icons/icon_item_0169.dds.png;Реактив
7952;Волчий клык;icons/icon_item_0189.dds.png;Реактив
7963;Панцирь байяма;icons/icon_item_0095.dds.png;Реактив
7976;Хвост скорпиона;icons/icon_item_0180.dds.png;Реактив
7987;Перо грифона;icons/quest/icon_item_quest129.dds.png;Реактив
7989;Коготь грифона;icons/icon_item_0169.dds.png;Реактив
7999;Ядовитый гриб;icons/quest/icon_item_quest077.dds.png;Реактив
8011;Зараженная вода;icons/icon_item_0176.dds.png;Реактив
8041;Слиток дельфинада;icons/icon_item_0871.dds.png;Слиток металла
8043;Сверкающая соль;icons/icon_item_0085.dds.png;Приправа
8049;Уксус;icons/icon_item_0176.dds.png;Приправа
8068;Энергия памяти;icons/quest/icon_item_quest103.dds.png;Реактив
8069;Эссенция памяти;icons/icon_item_0082.dds.png;Реактив
8070;Энергия яда;icons/quest/icon_item_quest103.dds.png;Реактив
8071;Эссенция яда;icons/icon_item_0082.dds.png;Реактив
8072;Энергия печали;icons/quest/icon_item_quest103.dds.png;Реактив
8073;Эссенция печали;icons/icon_item_0082.dds.png;Реактив
8074;Энергия исцеления;icons/quest/icon_item_quest103.dds.png;Реактив
8075;Эссенция исцеления;icons/icon_item_0082.dds.png;Реактив
8248;Маленький коготь;icons/icon_item_0169.dds.png;Реактив
8249;Большой коготь;icons/icon_item_0169.dds.png;Реактив
8250;Острый коготь;icons/icon_item_0169.dds.png;Реактив
8251;Заостренный клык;icons/icon_item_0189.dds.png;Реактив
8252;Острый клык;icons/icon_item_0189.dds.png;Реактив
8253;Прочный клык;icons/icon_item_0189.dds.png;Реактив
8254;Порванная ткань;icons/icon_item_0065.dds.png;Ткань
8255;Заплатка;icons/icon_item_0065.dds.png;Ткань
8256;Ткань;icons/icon_item_0356.dds.png;Ткань
8257;Старая веревка;icons/icon_item_0091.dds.png;Ткань
8258;Толстая веревка;icons/icon_item_0091.dds.png;Ткань
8259;Прочный канат;icons/icon_item_0091.dds.png;Ткань
8260;Мятая бумажка;icons/icon_item_0232.dds.png;Бумага
8263;Кристалл утренней звезды;icons/quest/icon_item_quest128.dds.png;Реактив
8264;Кристалл полумесяца;icons/quest/icon_item_quest128.dds.png;Реактив
8265;Кристалл солнца;icons/quest/icon_item_quest128.dds.png;Реактив
8266;Эссенция утренней звезды;icons/quest/icon_item_quest021.dds.png;Реактив
8267;Эссенция полумесяца;icons/quest/icon_item_quest021.dds.png;Реактив
8268;Эссенция солнца;icons/quest/icon_item_quest021.dds.png;Реактив
8269;Энергия утренней звезды;icons/icon_item_0162.dds.png;Реактив
8270;Энергия полумесяца;icons/icon_item_0162.dds.png;Реактив
