3332;Lingot de stellarite;icons/icon_item_0855.dds.png;Métal
3360;Roue en caoutchouc;icons/icon_item_0077.dds.png;Caoutchouc
3407;Transporteur vide;icons/icon_item_0384.dds.png;Matériau
3408;Morceau de sucre;icons/icon_item_0085.dds.png;Épices
3409;Sel;icons/icon_item_0085.dds.png;Épices
3451;Écaille de basilic;icons/quest/icon_item_quest048.dds.png;Alchimie
2191;Griffe de chiroptère;icons/icon_item_0186.dds.png;Alchimie
2250;Bouteille d'huile de soja;icons/icon_item_0309.dds.png;Huile de cuisson
2251;Bouteille d'huile d'olive;icons/icon_item_0309.dds.png;Huile de cuisson
3748;Once de poudre argentée;icons/icon_item_0085.dds.png;Alchimie
3796;Volume de sang de troll;icons/quest/icon_item_quest038.dds.png;Alchimie
3932;Plume de hibou;icons/quest/icon_item_quest129.dds.png;Alchimie
3939;Volume de mercure;icons/icon_item_0165.dds.png;Alchimie
3940;Plume de mouette;icons/quest/icon_item_quest129.dds.png;Alchimie
4747;Certificat de qualité;icons/icon_item_0857.dds.png;Matériau
1383;Pincée de poudre toxique;icons/icon_item_0089.dds.png;Alchimie
688;Molaire de dragon;icons/icon_item_0189.dds.png;Alchimie
7752;Queue de renard;icons/quest/icon_item_quest097.dds.png;Alchimie
7757;Vieille étoffe;icons/icon_item_0065.dds.png;Tissu
7760;Défense de sanglier;icons/icon_item_0189.dds.png;Alchimie
7770;Tige de sarracénie;icons/quest/icon_item_quest166.dds.png;Alchimie
7771;Glande de sarracénie;icons/icon_item_0080.dds.png;Alchimie
7773;Chiffon fin;icons/icon_item_0065.dds.png;Tissu
7774;Amas de mucus;icons/quest/icon_item_quest038.dds.png;Alchimie
7775;Bande de cuir coriace;icons/icon_item_0049.dds.png;Peau
7783;Souffle alizéen léger;icons/quest/icon_item_quest103.dds.png;Alchimie
7784;Lien putride;icons/icon_item_0065.dds.png;Tissu
7786;Souffle des Giflevents;icons/quest/icon_item_quest103.dds.png;Alchimie
7801;Queue de Lige-marée;icons/icon_item_0105.dds.png;Alchimie
7802;Écaille de Lige-marée;icons/icon_item_0053.dds.png;Alchimie
7804;Aileron de Lige-marée;icons/icon_item_0109.dds.png;Alchimie
7836;Queue de lézard;icons/icon_item_0180.dds.png;Alchimie
7840;Plume en bec-rasoir;icons/icon_item_0170.dds.png;Alchimie
7896;Plume de harpie;icons/icon_item_0170.dds.png;Alchimie
7897;Griffe de harpie;icons/icon_item_0169.dds.png;Alchimie
7909;Queue de crocodile;icons/quest/icon_item_quest159.dds.png;Alchimie
7910;Dent de crocodile;icons/icon_item_0189.dds.png;Alchimie
7922;Morceau d'ivoire;icons/icon_item_0189.dds.png;Alchimie
7933;Poison de Puce de mer;icons/icon_item_0080.dds.png;Alchimie
7940;Molaire de troll;icons/icon_item_0169.dds.png;Alchimie
7945;Griffe d'Achassi;icons/icon_item_0169.dds.png;Alchimie
7952;Croc de loup;icons/icon_item_0189.dds.png;Alchimie
7963;Peau d'Achassi;icons/icon_item_0095.dds.png;Alchimie
7976;Queue de scorpion;icons/icon_item_0180.dds.png;Alchimie
7987;Plume de griffon;icons/quest/icon_item_quest129.dds.png;Alchimie
7989;Griffe de griffon;icons/icon_item_0169.dds.png;Alchimie
7999;Champignon vénéneux;icons/quest/icon_item_quest077.dds.png;Alchimie
8011;Flacon d'eau polluée;icons/icon_item_0176.dds.png;Alchimie
8041;Lingot de Delphinad;icons/icon_item_0871.dds.png;Métal
8043;Sel brillant;icons/icon_item_0085.dds.png;Épices
8049;Volume de vinaigre;icons/icon_item_0176.dds.png;Épices
8068;Esprit mnésique;icons/quest/icon_item_quest103.dds.png;Alchimie
8069;Essence mnésique;icons/icon_item_0082.dds.png;Alchimie
8070;Esprit venimeux;icons/quest/icon_item_quest103.dds.png;Alchimie
8071;Essence venimeuse;icons/icon_item_0082.dds.png;Alchimie
8072;Esprit d'affliction;icons/quest/icon_item_quest103.dds.png;Alchimie
8073;Essence d'affliction;icons/icon_item_0082.dds.png;Alchimie
8074;Esprit curatif;icons/quest/icon_item_quest103.dds.png;Alchimie
8075;Essence curative;icons/icon_item_0082.dds.png;Alchimie
8248;Petite griffe;icons/icon_item_0169.dds.png;Alchimie
8249;Grande griffe;icons/icon_item_0169.dds.png;Alchimie
8250;Griffe pointue;icons/icon_item_0169.dds.png;Alchimie
8251;Dent pointue;icons/icon_item_0189.dds.png;Alchimie
8252;Dent aiguisée;icons/icon_item_0189.dds.png;Alchimie
8253;Dent résistante;icons/icon_item_0189.dds.png;Alchimie
8254;Étoffe déchirée;icons/icon_item_0065.dds.png;Tissu
8255;Étoffe rapiécée;icons/icon_item_0065.dds.png;Tissu
